author_name,title,authors,publication,cited_by_value,year
Bernhard Schölkopf,Causal influence detection for improving efficiency in reinforcement learning,"M Seitzer, B Schölkopf, G Martius","Advances in Neural Information Processing Systems 34, 22905-22918, 2021",35,2021
Bernhard Schölkopf,MRzero‐Automated discovery of MRI sequences using supervised learning,"A Loktyushin, K Herz, N Dang, F Glang, A Deshmane, S Weinmüller, ...","Magnetic Resonance in Medicine 86 (2), 709-724, 2021",35,2021
Bernhard Schölkopf,A brain–computer interface based on self-regulation of gamma-oscillations in the superior parietal cortex,"M Grosse-Wentrup, B Schölkopf","Journal of neural engineering 11 (5), 056015, 2014",35,2014
Bernhard Schölkopf,Generalization and robustness implications in object-centric learning,"A Dittadi, S Papa, M De Vita, B Schölkopf, O Winther, F Locatello","arXiv preprint arXiv:2107.00637, 2021",34,2021
Bernhard Schölkopf,Fast and slow learning of recurrent independent mechanisms,"K Madan, NR Ke, A Goyal, B Schölkopf, Y Bengio","arXiv preprint arXiv:2105.08710, 2021",34,2021
Bernhard Schölkopf,Local group invariant representations via orbit embeddings,"A Raj, A Kumar, Y Mroueh, T Fletcher, B Schölkopf","Artificial Intelligence and Statistics, 1225-1235, 2017",34,2017
Bernhard Schölkopf,View-based cognitive map learning by an autonomous robot,"HA Mallot, HH Bülthoff, P Georg, B Schölkopf, K Yasuhara","Conférence Internationale sur les Réseaux de Neurones Artificiels (ICANN …, 1995",34,1995
Bernhard Schölkopf,Mo\^ usai: Text-to-Music Generation with Long-Context Latent Diffusion,"F Schneider, Z Jin, B Schölkopf","arXiv preprint arXiv:2301.11757, 2023",33,2023
Bernhard Schölkopf,When to make exceptions: Exploring language models as accounts of human moral judgment,"Z Jin, S Levine, F Gonzalez Adauto, O Kamal, M Sap, M Sachan, ...","Advances in neural information processing systems 35, 28458-28473, 2022",33,2022
Bernhard Schölkopf,Score matching enables causal discovery of nonlinear additive noise models,"P Rolland, V Cevher, M Kleindessner, C Russell, D Janzing, B Schölkopf, ...","International Conference on Machine Learning, 18741-18753, 2022",33,2022
Bernhard Schölkopf,Optimal decision making under strategic behavior,"S Tsirtsis, B Tabibian, M Khajehnejad, A Singla, B Schölkopf, ...","arXiv preprint arXiv:1905.09239, 2019",33,2019
Bernhard Schölkopf,Sparse online model learning for robot control with support vector regression,"D Nguyen-Tuong, B Schölkopf, J Peters","2009 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2009",33,2009
Bernhard Schölkopf,Bayesian experimental design of magnetic resonance imaging sequences,"MW Seeger, H Nickisch, R Pohmann, B Schölkopf",,33,2009
Bernhard Schölkopf,A 32‐channel multi‐coil setup optimized for human brain shimming at 9.4 T,"A Aghaeifar, J Zhou, R Heule, B Tabibian, B Schölkopf, F Jia, M Zaitsev, ...","Magnetic Resonance in Medicine 83 (2), 749-764, 2020",32,2020
Bernhard Schölkopf,Real time trajectory prediction using deep conditional generative models,"S Gomez-Gonzalez, S Prokudin, B Schölkopf, J Peters","IEEE Robotics and Automation Letters 5 (2), 970-976, 2020",32,2020
Bernhard Schölkopf,A brain-robot interface for studying motor learning after stroke,"T Meyer, J Peters, D Brötz, TO Zander, B Schölkopf, SR Soekadar, ...","2012 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2012",32,2012
Bernhard Schölkopf,Kernel hebbian algorithm for single-frame super-resolution,"KI Kim, M Franz, B Schölkopf",,32,2004
Bernhard Schölkopf,Bayesian Kernel Methods,"AJ Smola, B Schölkopf","Proceedings of the Machine Learning Summer School, 2003",32,2003
Bernhard Schölkopf,Leveling down in computer vision: Pareto inefficiencies in fair deep classifiers,"D Zietlow, M Lohaus, G Balakrishnan, M Kleindessner, F Locatello, ...","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2022",31,2022
Bernhard Schölkopf,Learning neural causal models with active interventions,"N Scherrer, O Bilaniuk, Y Annadani, A Goyal, P Schwab, B Schölkopf, ...","arXiv preprint arXiv:2109.02429, 2021",31,2021
Bernhard Schölkopf,Towards causal generative scene models via competition of experts,"J von Kügelgen, I Ustyuzhaninov, P Gehler, M Bethge, B Schölkopf","arXiv preprint arXiv:2004.12906, 2020",31,2020
Bernhard Schölkopf,Detecting non-causal artifacts in multivariate linear regression models,"D Janzing, B Schölkopf","International Conference on Machine Learning, 2245-2253, 2018",31,2018
Bernhard Schölkopf,The arrow of time in multivariate time series,"S Bauer, B Schölkopf, J Peters","International Conference on Machine Learning, 2043-2051, 2016",31,2016
Bernhard Schölkopf,Fragmentation of slow wave sleep after onset of complete locked-in state,"SR Soekadar, J Born, N Birbaumer, M Bensch, S Halder, AR Murguialday, ...","Journal of clinical sleep medicine 9 (9), 951-953, 2013",31,2013
Bernhard Schölkopf,"A causal, data-driven approach to modeling the Kepler data","D Wang, DW Hogg, D Foreman-Mackey, B Schölkopf","Publications of the Astronomical Society of the Pacific 128 (967), 094503, 2016",30,2016
Bernhard Schölkopf,Predicting motor learning performance from electroencephalographic data,"T Meyer, J Peters, TO Zander, B Schölkopf, M Grosse-Wentrup","Journal of neuroengineering and rehabilitation 11, 1-13, 2014",30,2014
Bernhard Schölkopf,Prediction of protein function from networks,"H Shin, K Tsuda","Semi-supervised learning, 361-376, 2006",30,2006
Bernhard Schölkopf,Classifying LEP data with support vector algorithms,"P Vannerem, KR Müller, B Schölkopf, A Smola, S Soldner-Rembold","arXiv preprint hep-ex/9905027, 1999",30,1999
Bernhard Schölkopf,"Quantifying the effects of contact tracing, testing, and containment measures in the presence of infection hotspots","L Lorch, H Kremer, W Trouleau, S Tsirtsis, A Szanto, B Schölkopf, ...","ACM Transactions on Spatial Algorithms and Systems 8 (4), 1-28, 2022",29,2022
Bernhard Schölkopf,Simpson's paradox in Covid-19 case fatality rates: a mediation analysis of age-related causal effects,"J von Kügelgen, L Gresele, B Schölkopf","IEEE Transactions on Artificial Intelligence 2 (1), 18-27, 2021",29,2021
Bernhard Schölkopf,Bayesian online prediction of change points,"D Agudelo-España, S Gomez-Gonzalez, S Bauer, B Schölkopf, J Peters","Conference on Uncertainty in Artificial Intelligence, 320-329, 2020",29,2020
Bernhard Schölkopf,Method and device for recovering a digital image from a sequence of observed digital images,"S Harmeling, M Hirsch, S Sra, B Schölkopf, CJ Schuler","US Patent 10,032,254, 2018",29,2018
Bernhard Schölkopf,Tempered adversarial networks,"MSM Sajjadi, G Parascandolo, A Mehrjou, B Schölkopf","International Conference on Machine Learning, 4451-4459, 2018",29,2018
Bernhard Schölkopf,Assessing attention and cognitive function in completely locked-in state with event-related brain potentials and epidural electrocorticography,"M Bensch, S Martens, S Halder, J Hill, F Nijboer, A Ramos, N Birbaumer, ...","Journal of neural engineering 11 (2), 026006, 2014",29,2014
Bernhard Schölkopf,HiFiVE: a hilbert space embedding of fiber variability estimates for uncertainty modeling and visualization,"T Schultz, L Schlaffke, B Schölkopf, T Schmidt‐Wilcke","Computer Graphics Forum 32 (3pt1), 121-130, 2013",29,2013
Bernhard Schölkopf,Detecting low-complexity unobserved causes,"D Janzing, E Sgouritsa, O Stegle, J Peters, B Schölkopf","arXiv preprint arXiv:1202.3737, 2012",29,2012
Bernhard Schölkopf,Computational learning theory,"B Schölkopf, R Herbrich, AJ Smola, D Helmbold, B Williamson","Lecture Notes in Computer Science 2111, 416-426, 2001",29,2001
Bernhard Schölkopf,Kernel method for percentile feature extraction,"B Schölkopf, JC Platt, AJ Smola",,29,2000
Bernhard Schölkopf,From statistical to causal learning,"B Schölkopf, J von Kügelgen","arXiv preprint arXiv:2204.00607, 2022",28,2022
Bernhard Schölkopf,Logical fallacy detection,"Z Jin, A Lalwani, T Vaidhya, X Shen, Y Ding, Z Lyu, M Sachan, ...","arXiv preprint arXiv:2202.13758, 2022",28,2022
Bernhard Schölkopf,Photorealistic video super resolution,"E Pérez-Pellitero, MSM Sajjadi, M Hirsch, B Schölkopf","arXiv preprint arXiv:1807.07930 2, 4, 2018",28,2018
Bernhard Schölkopf,Algorithmic independence of initial condition and dynamical law in thermodynamics and causal inference,"D Janzing, R Chaves, B Schölkopf","New Journal of Physics 18 (9), 093052, 2016",28,2016
Bernhard Schölkopf,Prototype classification: Insights from machine learning,"ABA Graf, O Bousquet, G Rätsch, B Schölkopf","Neural computation 21 (1), 272-300, 2009",28,2009
Bernhard Schölkopf,Implicit surface modelling as an eigenvalue problem,"C Walder, O Chapelle, B Schölkopf","Proceedings of the 22nd international conference on Machine learning, 936-939, 2005",28,2005
Bernhard Schölkopf,"Pattern detection methods and systems, and face detection methods and systems","A Blake, S Romdhani, B Schoelkopf, PHS Torr","US Patent 6,804,391, 2004",28,2004
Bernhard Schölkopf,Learning with hyperspherical uniformity,"W Liu, R Lin, Z Liu, L Xiong, B Schölkopf, A Weller","International Conference On Artificial Intelligence and Statistics, 1180-1188, 2021",27,2021
Bernhard Schölkopf,DeepMAsED: evaluating the quality of metagenomic assemblies,"O Mineeva, M Rojas-Carulla, RE Ley, B Schölkopf, ND Youngblut","Bioinformatics 36 (10), 3011-3017, 2020",27,2020
Bernhard Schölkopf,Odin: Ode-informed regression for parameter and state inference in time-continuous dynamical systems,"P Wenk, G Abbati, MA Osborne, B Schölkopf, A Krause, S Bauer","Proceedings of the AAAI Conference on Artificial Intelligence 34 (04), 6364-6371, 2020",27,2020
Bernhard Schölkopf,Informative features for model comparison,"W Jitkrittum, H Kanagawa, P Sangkloy, J Hays, B Schölkopf, A Gretton","Advances in neural information processing systems 31, 2018",27,2018
Bernhard Schölkopf,Behind distribution shift: Mining driving forces of changes and causal arrows,"B Huang, K Zhang, J Zhang, R Sanchez-Romero, C Glymour, B Schölkopf","2017 IEEE International Conference on Data Mining (ICDM), 913-918, 2017",27,2017
Bernhard Schölkopf,Learning optimal striking points for a ping-pong playing robot,"Y Huang, B Schölkopf, J Peters","2015 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2015",27,2015
Bernhard Schölkopf,Structure learning in causal cyclic networks,"S Itani, M Ohannessian, K Sachs, GP Nolan, MA Dahleh","Causality: Objectives and assessment, 165-176, 2010",27,2010
Bernhard Schölkopf,Inexact matching string kernels for protein classification,"C Leslie, R Kuang, E Eskin","Kernel Methods in Computational Biology, 95-112, 2004",27,2004
Bernhard Schölkopf,Maximum moment restriction for instrumental variable regression,"R Zhang, M Imaizumi, B Schölkopf, K Muandet","arXiv preprint arXiv:2010.07684 3 (4), 2020",26,2020
Bernhard Schölkopf,Reliable real-time ball tracking for robot table tennis,"S Gomez-Gonzalez, Y Nemmour, B Schölkopf, J Peters","Robotics 8 (4), 90, 2019",26,2019
Bernhard Schölkopf,Control of musculoskeletal systems using learned dynamics models,"D Büchler, R Calandra, B Schölkopf, J Peters","IEEE Robotics and Automation Letters 3 (4), 3161-3168, 2018",26,2018
Bernhard Schölkopf,A novel unsupervised segmentation approach quantifies tumor tissue populations using multiparametric MRI: First results with histological validation,"P Katiyar, MR Divine, U Kohlhofer, L Quintanilla-Martinez, B Schölkopf, ...","Molecular imaging and biology 19, 391-397, 2017",26,2017
Bernhard Schölkopf,Identifying finite mixtures of nonparametric product distributions and causal inference of confounders,"E Sgouritsa, D Janzing, J Peters, B Schölkopf","arXiv preprint arXiv:1309.6860, 2013",26,2013
Bernhard Schölkopf,Two-locus association mapping in subquadratic time,"P Achlioptas, B Schölkopf, K Borgwardt","Proceedings of the 17th ACM SIGKDD international conference on Knowledge …, 2011",26,2011
Bernhard Schölkopf,Causal reasoning by evaluating the complexity of conditional densities with kernel methods,"X Sun, D Janzing, B Schölkopf","Neurocomputing 71 (7-9), 1248-1256, 2008",26,2008
Bernhard Schölkopf,Natural regularization in SVMs,"N Oliver, B Schölkopf, AJ Smola","Advances in large margin classifiers, 51-60, 2000",26,2000
Bernhard Schölkopf,Dynamic inference with neural interpreters,"N Rahaman, MW Gondal, S Joshi, P Gehler, Y Bengio, F Locatello, ...","Advances in Neural Information Processing Systems 34, 10985-10998, 2021",25,2021
Bernhard Schölkopf,Learning Disentangled Representations with Wasserstein Auto-Encoders.,"PK Rubenstein, B Schölkopf, IO Tolstikhin","ICLR (Workshop), 2018",25,2018
Bernhard Schölkopf,Using probabilistic movement primitives for striking movements,"S Gomez-Gonzalez, G Neumann, B Schölkopf, J Peters","2016 IEEE-RAS 16th International Conference on Humanoid Robots (Humanoids …, 2016",25,2016
Bernhard Schölkopf,Screening rules for convex problems,"A Raj, J Olbrich, B Gärtner, B Schölkopf, M Jaggi","arXiv preprint arXiv:1609.07478, 2016",25,2016
Bernhard Schölkopf,Learning anticipation policies for robot table tennis,"Z Wang, CH Lampert, K Mülling, B Schölkopf, J Peters","2011 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2011",25,2011
Bernhard Schölkopf,Semi-supervised learning using semi-definite programming,"O Chapelle, B Schölkopf, A Zien","MIT press, 2006",25,2006
Bernhard Schölkopf,Conditional distributional treatment effect with kernel conditional mean embeddings and u-statistic regression,"J Park, U Shalit, B Schölkopf, K Muandet","International Conference on Machine Learning, 8401-8412, 2021",24,2021
Bernhard Schölkopf,On matching pursuit and coordinate descent,"F Locatello, A Raj, SP Karimireddy, G Rätsch, B Schölkopf, S Stich, ...","International Conference on Machine Learning, 3198-3207, 2018",24,2018
Bernhard Schölkopf,Semi-supervised learning in causal and anticausal settings,"B Schölkopf, D Janzing, J Peters, E Sgouritsa, K Zhang, J Mooij","Empirical Inference: Festschrift in Honor of Vladimir N. Vapnik, 129-141, 2013",24,2013
Bernhard Schölkopf,Learning dense 3d correspondence,"F Steinke, V Blanz, B Schölkopf","Advances in Neural Information Processing Systems 19, 2006",24,2006
Bernhard Schölkopf,Evaluating Predictive Uncertainty Challenge.,"JQ Candela, CE Rasmussen, FH Sinz, O Bousquet, B Schölkopf","MLCW, 1-27, 2005",24,2005
Bernhard Schölkopf,Kernel Hebbian algorithm for iterative kernel principal component analysis,"KI Kim, MO Franz, B Schölkopf","Max Planck Institute for Biological Cybernetics, 2003",24,2003
Bernhard Schölkopf,Entropy Numbers of Linear Function Classes.,"RC Williamson, AJ Smola, B Schölkopf","COLT, 309-319, 2000",24,2000
Bernhard Schölkopf,Self-regulation of brain rhythms in the precuneus: a novel BCI paradigm for patients with ALS,"T Fomina, G Lohmann, M Erb, T Ethofer, B Schölkopf, M Grosse-Wentrup","Journal of Neural Engineering 13 (6), 066021, 2016",23,2016
Bernhard Schölkopf,Nonparametric dynamics estimation for time periodic systems,"ED Klenske, MN Zeilinger, B Scholkopf, P Hennig","Communication, Control, and Computing (Allerton), 2013 51st Annual Allerton …, 2013",23,2013
Bernhard Schölkopf,Neural Importance Sampling for Rapid and Reliable Gravitational-Wave Inference,"M Dax, SR Green, J Gair, M Pürrer, J Wildberger, JH Macke, A Buonanno, ...","Physical Review Letters 130 (17), 171403, 2023",22,2023
Bernhard Schölkopf,Uncertainty estimation and explainability in deep learning-based age estimation of the human brain: Results from the German National Cohort MRI study,"T Hepp, D Blum, K Armanious, B Schoelkopf, D Stern, B Yang, S Gatidis","Computerized Medical Imaging and Graphics 92, 101967, 2021",22,2021
Bernhard Schölkopf,Kernel distributionally robust optimization: Generalized duality theorem and stochastic approximation,"JJ Zhu, W Jitkrittum, M Diehl, B Schölkopf","International Conference on Artificial Intelligence and Statistics, 280-288, 2021",22,2021
Bernhard Schölkopf,"Semi-supervised learning, causality, and the conditional cluster assumption","J Kügelgen, A Mey, M Loog, B Schölkopf","Conference on Uncertainty in Artificial Intelligence, 1-10, 2020",22,2020
Bernhard Schölkopf,Quantum mean embedding of probability distributions,"JM Kübler, K Muandet, B Schölkopf","Physical Review Research 1 (3), 033159, 2019",22,2019
Bernhard Schölkopf,Disentangled state space representations,"Đ Miladinović, MW Gondal, B Schölkopf, JM Buhmann, S Bauer","arXiv preprint arXiv:1906.03255, 2019",22,2019
Bernhard Schölkopf,Genet: Deep representations for metagenomics,"M Rojas-Carulla, I Tolstikhin, G Luque, N Youngblut, R Ley, B Schölkopf","arXiv preprint arXiv:1901.11015, 2019",22,2019
Bernhard Schölkopf,Discriminative transfer learning for general image restoration,"L Xiao, F Heide, W Heidrich, B Schölkopf, M Hirsch","IEEE Transactions on Image Processing 27 (8), 4091-4104, 2018",22,2018
Bernhard Schölkopf,Adversarial extreme multi-label classification,"R Babbar, B Schölkopf","arXiv preprint arXiv:1803.01570, 2018",22,2018
Bernhard Schölkopf,Computing the Bayes kernel classifier,"AJ Smola, P Bartlett, B Schölkopf, D Schuurmans","MIT Press, 2000",22,2000
Bernhard Schölkopf,Homing by parameterized scene matching,"MO Franz, B Schölkopf, HH Bülthoff","4th European Conference on Artificial Life (ECAL 1997), 236-245, 1997",22,1997
Bernhard Schölkopf,Probable domain generalization via quantile risk minimization,"C Eastwood, A Robey, S Singh, J Von Kügelgen, H Hassani, GJ Pappas, ...","Advances in Neural Information Processing Systems 35, 17340-17358, 2022",21,2022
Bernhard Schölkopf,A theory of independent mechanisms for extrapolation in generative models,"M Besserve, R Sun, D Janzing, B Schölkopf","Proceedings of the AAAI Conference on Artificial Intelligence 35 (8), 6741-6749, 2021",21,2021
Bernhard Schölkopf,Testing goodness of fit of conditional density models with kernels,"W Jitkrittum, H Kanagawa, B Schölkopf","Conference on Uncertainty in Artificial Intelligence, 221-230, 2020",21,2020
Bernhard Schölkopf,Causal analysis of Covid-19 spread in Germany,"A Mastakouri, B Schölkopf","Advances in Neural Information Processing Systems 33, 3153-3163, 2020",21,2020
Bernhard Schölkopf,Relative gradient optimization of the jacobian term in unsupervised deep learning,"L Gresele, G Fissore, A Javaloy, B Schölkopf, A Hyvarinen","Advances in neural information processing systems 33, 16567-16578, 2020",21,2020
Bernhard Schölkopf,Multi-way set enumeration in weight tensors,"E Georgii, K Tsuda, B Schölkopf","Machine Learning 82, 123-155, 2011",21,2011
Bernhard Schölkopf,Dataset Shift in Machine Learning,"A Gretton, AJ Smola, J Huang, M Schmittfull, KM Borgwardt, B Schölkopf","MIT Press, 2009",21,2009
Bernhard Schölkopf,Four-legged walking gait control using a neuromorphic chip interfaced to a support vector learning algorithm,"S Still, B Schölkopf, K Hepp, R Douglas","Advances in neural information processing systems 13, 2000",21,2000
Bernhard Schölkopf,Advances in kernel methods support vector learning,"B Schèolkopf, CJC Burges, AJ Smola","Cambridge, Mass., MIT Press, 1999",21,1999
Bernhard Schölkopf,The unpopular Package: A Data-driven Approach to Detrending TESS Full-frame Image Light Curves,"S Hattori, D Foreman-Mackey, DW Hogg, BT Montet, R Angus, ...","The Astronomical Journal 163 (6), 284, 2022",20,2022
Bernhard Schölkopf,Resampling base distributions of normalizing flows,"V Stimper, B Schölkopf, JM Hernández-Lobato","International Conference on Artificial Intelligence and Statistics, 4915-4936, 2022",20,2022
Bernhard Schölkopf,Diffusion-based representation learning,"K Abstreiter, S Mittal, S Bauer, B Schölkopf, A Mehrjou","arXiv preprint arXiv:2105.14257, 2021",20,2021
Bernhard Schölkopf,Predicting infectiousness for proactive contact tracing,"Y Bengio, P Gupta, T Maharaj, N Rahaman, M Weiss, T Deleu, E Muller, ...","arXiv preprint arXiv:2010.12536, 2020",20,2020
Bernhard Schölkopf,Optimal experimental design via Bayesian optimization: active causal structure learning for Gaussian process networks,"J von Kügelgen, PK Rubenstein, B Schölkopf, A Weller","arXiv preprint arXiv:1910.03962, 2019",20,2019
Bernhard Schölkopf,"BundleMAP: anatomically localized classification, regression, and hypothesis testing in diffusion MRI","M Khatami, T Schmidt-Wilcke, PC Sundgren, A Abbasloo, B Schölkopf, ...","Pattern Recognition 63, 593-600, 2017",20,2017
Bernhard Schölkopf,Theoretical aspects of cyclic structural causal models,"S Bongers, J Peters, B Schölkopf, JM Mooij","arXiv preprint arXiv:1611.06221, 2016",20,2016
Bernhard Schölkopf,On the Identifiability and Estimation of Functional Causal Models in the Presence of Outcome-Dependent Selection.,"K Zhang, J Zhang, B Huang, B Schölkopf, C Glymour","UAI, 2016",20,2016
Bernhard Schölkopf,Removing noise from astronomical images using a pixel-specific noise model,"HC Burger, B Schölkopf, S Harmeling","2011 IEEE International Conference on Computational Photography (ICCP), 1-8, 2011",20,2011
Bernhard Schölkopf,An introduction to kernel learning algorithms,"PV Gehler, B Schölkopf, G Camps-Valls, L Bruzzone","Kernel methods for remote sensing data analysis, 25-48, 2009",20,2009
Bernhard Schölkopf,Interactive images,"B Schoelkopf, K Toyama, M Uyttendaele","US Patent 7,421,115, 2008",20,2008
Bernhard Schölkopf,Non-monotonic poisson likelihood maximization,"S Sra, D Kim, B Schölkopf","Max Planck Institute for Biological Cybernetics, 2008",20,2008
Bernhard Schölkopf,Real-time fetal heart monitoring in biomagnetic measurements using adaptive real-time ICA,"S Waldert, M Bensch, M Bogdan, W Rosenstiel, B Scholkopf, CL Lowery, ...","IEEE Transactions on Biomedical Engineering 54 (10), 1867-1874, 2007",20,2007
Bernhard Schölkopf,Advances in neural information processing systems 19: Proceedings of the 2006 conference,"B Schölkopf, J Platt, T Hofmann","MIT press, 2007",20,2007
Bernhard Schölkopf,MIT Press: Cambridge,"Y Weiss, B Schölkopf, JC Platt","MA, USA 18, 2006",20,2006
Bernhard Schölkopf,Lernen mit kernen: Support-vektor-methoden zur analyse hochdimensionaler daten,"B Schölkopf, KR Müller, AJ Smola","Informatik Forschung und Entwicklung 14, 154-163, 1999",20,1999
Bernhard Schölkopf,Compact holographic sound fields enable rapid one-step assembly of matter in 3D,"K Melde, H Kremer, M Shi, S Seneca, C Frey, I Platzman, C Degel, ...","Science Advances 9 (6), eadf6182, 2023",19,2023
Bernhard Schölkopf,normflows: A PyTorch Package for Normalizing Flows,"V Stimper, D Liu, A Campbell, V Berenz, L Ryll, B Schölkopf, ...","arXiv preprint arXiv:2302.12014, 2023",19,2023
Bernhard Schölkopf,Flow annealed importance sampling bootstrap,"LI Midgley, V Stimper, GNC Simm, B Schölkopf, JM Hernández-Lobato","arXiv preprint arXiv:2208.01893, 2022",19,2022
Bernhard Schölkopf,You mostly walk alone: Analyzing feature attribution in trajectory prediction,"O Makansi, J Von Kügelgen, F Locatello, P Gehler, D Janzing, T Brox, ...","arXiv preprint arXiv:2110.05304, 2021",19,2021
Bernhard Schölkopf,Causal direction of data collection matters: Implications of causal and anticausal learning for NLP,"Z Jin, J von Kügelgen, J Ni, T Vaidhya, A Kaushal, M Sachan, ...","arXiv preprint arXiv:2110.03618, 2021",19,2021
Bernhard Schölkopf,Learning kernel tests without data splitting,"J Kübler, W Jitkrittum, B Schölkopf, K Muandet","Advances in Neural Information Processing Systems 33, 6245-6255, 2020",19,2020
Bernhard Schölkopf,Robustifying independent component analysis by adjusting for group-wise stationary noise,"N Pfister, S Weichwald, P Bühlmann, B Schölkopf","Journal of Machine Learning Research 20 (147), 1-50, 2019",19,2019
Bernhard Schölkopf,Identification of the default mode network with electroencephalography,"T Fomina, M Hohmann, B Schölkopf, M Grosse-Wentrup","2015 37th Annual International Conference of the IEEE Engineering in …, 2015",19,2015
Bernhard Schölkopf,Semi-supervised interpolation in an anticausal learning scenario,"D Janzing, B Schölkopf","The Journal of Machine Learning Research 16 (1), 1923-1948, 2015",19,2015
Bernhard Schölkopf,Epidural ECoG online decoding of arm movement intention in hemiparesis,"M Gomez-Rodriguez, M Grosse-Wentrup, J Peters, G Naros, J Hill, ...","2010 First Workshop on Brain Decoding: Pattern Recognition Challenges in …, 2010",19,2010
Bernhard Schölkopf,Feature selection for troubleshooting in complex assembly lines,"T Pfingsten, DJL Herrmann, T Schnitzler, A Feustel, B Scholkopf","IEEE transactions on automation science and engineering 4 (3), 465-469, 2007",19,2007
Bernhard Schölkopf,Advances in neural information processing systems 16: proceedings of the 2003 conference,"S Thrun, LK Saul, B Schölkopf","MIT press, 2004",19,2004
Bernhard Schölkopf,Causal discovery in heterogeneous environments under the sparse mechanism shift hypothesis,"R Perry, J Von Kügelgen, B Schölkopf","Advances in Neural Information Processing Systems 35, 10904-10917, 2022",18,2022
Bernhard Schölkopf,A causal framework to quantify the robustness of mathematical reasoning with language models,"A Stolfo, Z Jin, K Shridhar, B Schölkopf, M Sachan","arXiv preprint arXiv:2210.12023, 2022",18,2022
Bernhard Schölkopf,Group equivariant neural posterior estimation,"M Dax, SR Green, J Gair, M Deistler, B Schölkopf, JH Macke","arXiv preprint arXiv:2111.13139, 2021",18,2021
Bernhard Schölkopf,Kernel mean estimation via spectral filtering,"K Muandet, B Sriperumbudur, B Schölkopf","Advances in Neural Information Processing Systems 27, 2014",18,2014
Bernhard Schölkopf,Invariant gaussian process latent variable models and application in causal discovery,"K Zhang, B Schölkopf, D Janzing","arXiv preprint arXiv:1203.3534, 2012",18,2012
Bernhard Schölkopf,Sample based generalization bounds,"RC Williamson, J Shawe-Taylor, B Schölkopf, AJ Smola","IEEE Transactions on Information Theory, 1999",18,1999
Bernhard Schölkopf,On the identifiability and estimation of causal location-scale noise models,"A Immer, C Schultheiss, JE Vogt, B Schölkopf, P Bühlmann, A Marx","International Conference on Machine Learning, 14316-14332, 2023",17,2023
Bernhard Schölkopf,Function classes for identifiable nonlinear independent component analysis,"S Buchholz, M Besserve, B Schölkopf","Advances in Neural Information Processing Systems 35, 16946-16961, 2022",17,2022
Bernhard Schölkopf,Kernel distributionally robust optimization,"JJ Zhu, W Jitkrittum, M Diehl, B Schölkopf","arXiv preprint arXiv:2006.06981, 2020",17,2020
Bernhard Schölkopf,Spread‐spectrum magnetic resonance imaging,"K Scheffler, A Loktyushin, J Bause, A Aghaeifar, T Steffen, B Schölkopf","Magnetic resonance in medicine 82 (3), 877-885, 2019",17,2019
Bernhard Schölkopf,Competitive training of mixtures of independent deep generative models,"F Locatello, D Vincent, I Tolstikhin, G Rätsch, S Gelly, B Schölkopf","arXiv preprint arXiv:1804.11130, 2018",17,2018
Bernhard Schölkopf,Case series: slowing alpha rhythm in late-stage ALS patients,"MR Hohmann, T Fomina, V Jayaram, T Emde, J Just, M Synofzik, ...","Clinical Neurophysiology 129 (2), 406-408, 2018",17,2018
Bernhard Schölkopf,Convwave: Searching for gravitational waves with fully convolutional neural nets,"T Gebhard, N Kilbertus, G Parascandolo, I Harry, B Schölkopf","Workshop on deep learning for physical sciences (dlps) at the 31st …, 2017",17,2017
Bernhard Schölkopf,A cognitive brain–computer interface for patients with amyotrophic lateral sclerosis,"MR Hohmann, T Fomina, V Jayaram, N Widmann, C Förster, J Just, ...","Progress in brain research 228, 221-239, 2016",17,2016
Bernhard Schölkopf,Statistical analysis of coupled time series with Kernel Cross-Spectral Density operators.,"M Besserve, NK Logothetis, B Schölkopf","Advances in Neural Information Processing Systems 26, 2013",17,2013
Bernhard Schölkopf,Markerless 3d face tracking,"C Walder, M Breidt, H Bülthoff, B Schölkopf, C Curio","Pattern Recognition: 31st DAGM Symposium, Jena, Germany, September 9-11 …, 2009",17,2009
Bernhard Schölkopf,Support vector machine learning for interdependent and structured output spaces,"G BakIr, T Hofmann, B Schölkopf, AJ Smola, B Taskar, ...","MIT press, 2007",17,2007
Bernhard Schölkopf,Gaussian processes and the null-category noise model,"O Chapelle, B Schölkopf, A Zien","MIT Press, 2006",17,2006
Bernhard Schölkopf,Feature selection for support vector machines by means of genetic algorithms,H Fröhlich,"Diploma Thesis in Computer Science, 2002",17,2002
Bernhard Schölkopf,"Sch&ouml; ölkopf, B.(2004). Learning with local and global consistency","D Zhou, O Bousquet, T Lal, J Weston","Advances in neural information processing systems 16, 0",17,
Bernhard Schölkopf,"Interventions, where and how? experimental design for causal models at scale","P Tigas, Y Annadani, A Jesson, B Schölkopf, Y Gal, S Bauer","Advances in Neural Information Processing Systems 35, 24130-24143, 2022",16,2022
Bernhard Schölkopf,Analysis of cause-effect inference by comparing regression errors,"P Blöbaum, D Janzing, T Washio, S Shimizu, B Schölkopf","PeerJ Computer Science 5, e169, 2019",16,2019
